trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4084010-TRAIN-H22-Blocks-Semaine-04,08:12:15,08:13:00,LVL24C,8,0,0,35.726,1,Quai 2
4084010-TRAIN-H22-Blocks-Semaine-04,08:19:15,08:20:00,MTL7D,9,0,0,39.380,1,Quai 1
4084010-TRAIN-H22-Blocks-Semaine-04,08:22:15,08:23:00,MTL37C,10,0,0,40.898,1,Quai 1
4084010-TRAIN-H22-Blocks-Semaine-04,08:27:15,08:28:00,MTL8D,11,0,0,43.644,1,Quai 1
4084010-TRAIN-H22-Blocks-Semaine-04,08:41:15,08:42:00,MTL1A,12,0,0,54.902,1,Quai 3
4084010-TRAIN-H22-Blocks-Semaine-04,08:48:15,08:49:00,MTL2A,13,0,0,58.659,1,Voie 3
4084010-TRAIN-H22-Blocks-Semaine-04,08:55:00,08:55:00,MTL3A,14,1,0,62.105,1,Voie 4
4084011-TRAIN-H22-Blocks-Semaine-03,08:38:00,08:38:00,SJM1C,1,0,1,0.000,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,08:45:15,08:46:00,MIR1C,2,0,0,9.289,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,08:50:15,08:51:00,BLA1C,3,0,0,15.266,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,08:58:15,08:59:00,STR4D,4,0,0,21.568,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,09:02:15,09:03:00,ROS2C,5,0,0,24.588,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,09:05:15,09:06:00,LVL4C,6,0,0,27.245,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,09:10:15,09:11:00,LVL22C,7,0,0,30.212,1,Quai 2
4084011-TRAIN-H22-Blocks-Semaine-03,09:15:15,09:16:00,LVL24C,8,0,0,35.726,1,Quai 2
4084011-TRAIN-H22-Blocks-Semaine-03,09:21:15,09:22:00,MTL7D,9,0,0,39.380,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,09:23:15,09:24:00,MTL37C,10,0,0,40.898,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-03,09:30:00,09:30:00,MTL8D,11,1,0,43.644,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,08:38:00,08:38:00,SJM1C,1,0,1,0.000,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,08:45:15,08:46:00,MIR1C,2,0,0,9.289,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,08:50:15,08:51:00,BLA1C,3,0,0,15.266,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,08:58:15,08:59:00,STR4D,4,0,0,21.568,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,09:02:15,09:03:00,ROS2C,5,0,0,24.588,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,09:05:15,09:06:00,LVL4C,6,0,0,27.245,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,09:10:15,09:11:00,LVL22C,7,0,0,30.212,1,Quai 2
4084011-TRAIN-H22-Blocks-Semaine-04,09:15:15,09:16:00,LVL24C,8,0,0,35.726,1,Quai 2
4084011-TRAIN-H22-Blocks-Semaine-04,09:21:15,09:22:00,MTL7D,9,0,0,39.380,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,09:23:15,09:24:00,MTL37C,10,0,0,40.898,1,Quai 1
4084011-TRAIN-H22-Blocks-Semaine-04,09:30:00,09:30:00,MTL8D,11,1,0,43.644,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,10:54:00,10:54:00,SJM1C,1,0,1,0.000,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:01:15,11:02:00,MIR1C,2,0,0,9.289,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:06:15,11:07:00,BLA1C,3,0,0,15.266,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:14:15,11:15:00,STR4D,4,0,0,21.568,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:18:15,11:19:00,ROS2C,5,0,0,24.588,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:21:15,11:22:00,LVL4C,6,0,0,27.245,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:26:15,11:27:00,LVL22C,7,0,0,30.212,1,Quai 2
4084012-TRAIN-H22-Blocks-Semaine-03,11:31:15,11:32:00,LVL24C,8,0,0,35.726,1,Quai 2
4084012-TRAIN-H22-Blocks-Semaine-03,11:36:15,11:37:00,MTL7D,9,0,0,39.380,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:39:15,11:40:00,MTL37C,10,0,0,40.898,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-03,11:46:00,11:46:00,MTL8D,11,1,0,43.644,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,10:54:00,10:54:00,SJM1C,1,0,1,0.000,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:01:15,11:02:00,MIR1C,2,0,0,9.289,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:06:15,11:07:00,BLA1C,3,0,0,15.266,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:14:15,11:15:00,STR4D,4,0,0,21.568,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:18:15,11:19:00,ROS2C,5,0,0,24.588,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:21:15,11:22:00,LVL4C,6,0,0,27.245,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:26:15,11:27:00,LVL22C,7,0,0,30.212,1,Quai 2
4084012-TRAIN-H22-Blocks-Semaine-04,11:31:15,11:32:00,LVL24C,8,0,0,35.726,1,Quai 2
4084012-TRAIN-H22-Blocks-Semaine-04,11:36:15,11:37:00,MTL7D,9,0,0,39.380,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:39:15,11:40:00,MTL37C,10,0,0,40.898,1,Quai 1
4084012-TRAIN-H22-Blocks-Semaine-04,11:46:00,11:46:00,MTL8D,11,1,0,43.644,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:14:00,13:14:00,SJM1C,1,0,1,0.000,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:21:15,13:22:00,MIR1C,2,0,0,9.289,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:26:15,13:27:00,BLA1C,3,0,0,15.266,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:34:15,13:35:00,STR4D,4,0,0,21.568,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:38:15,13:39:00,ROS2C,5,0,0,24.588,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:41:15,13:42:00,LVL4C,6,0,0,27.245,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:46:15,13:47:00,LVL22C,7,0,0,30.212,1,Quai 2
4084013-TRAIN-H22-Blocks-Semaine-03,13:51:15,13:52:00,LVL24C,8,0,0,35.726,1,Quai 2
4084013-TRAIN-H22-Blocks-Semaine-03,13:56:15,13:57:00,MTL7D,9,0,0,39.380,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,13:59:15,14:00:00,MTL37C,10,0,0,40.898,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-03,14:06:00,14:06:00,MTL8D,11,1,0,43.644,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:14:00,13:14:00,SJM1C,1,0,1,0.000,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:21:15,13:22:00,MIR1C,2,0,0,9.289,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:26:15,13:27:00,BLA1C,3,0,0,15.266,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:34:15,13:35:00,STR4D,4,0,0,21.568,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:38:15,13:39:00,ROS2C,5,0,0,24.588,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:41:15,13:42:00,LVL4C,6,0,0,27.245,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:46:15,13:47:00,LVL22C,7,0,0,30.212,1,Quai 2
4084013-TRAIN-H22-Blocks-Semaine-04,13:51:15,13:52:00,LVL24C,8,0,0,35.726,1,Quai 2
4084013-TRAIN-H22-Blocks-Semaine-04,13:56:15,13:57:00,MTL7D,9,0,0,39.380,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,13:59:15,14:00:00,MTL37C,10,0,0,40.898,1,Quai 1
4084013-TRAIN-H22-Blocks-Semaine-04,14:06:00,14:06:00,MTL8D,11,1,0,43.644,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,15:44:00,15:44:00,SJM1C,1,0,1,0.000,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,15:53:15,15:54:00,MIR1C,2,0,0,9.289,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,15:58:15,15:59:00,BLA1C,3,0,0,15.266,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:08:15,16:09:00,STR4D,4,0,0,21.568,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:17:15,16:18:00,ROS2C,5,0,0,24.588,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:21:15,16:22:00,LVL4C,6,0,0,27.245,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:26:15,16:27:00,LVL22C,7,0,0,30.212,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:32:15,16:33:00,LVL24C,8,0,0,35.726,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:37:15,16:38:00,MTL7D,9,0,0,39.380,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:39:15,16:40:00,MTL37C,10,0,0,40.898,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:44:15,16:45:00,MTL8D,11,0,0,43.644,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-03,16:58:15,16:59:00,MTL1A,12,0,0,54.902,1,Quai 3
4084014-TRAIN-H22-Blocks-Semaine-03,17:04:15,17:05:00,MTL2A,13,0,0,58.659,1,Voie 3
4084014-TRAIN-H22-Blocks-Semaine-03,17:12:00,17:12:00,MTL3A,14,1,0,62.105,1,Voie 3
4084014-TRAIN-H22-Blocks-Semaine-04,15:44:00,15:44:00,SJM1C,1,0,1,0.000,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,15:53:15,15:54:00,MIR1C,2,0,0,9.289,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,15:58:15,15:59:00,BLA1C,3,0,0,15.266,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:08:15,16:09:00,STR4D,4,0,0,21.568,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:17:15,16:18:00,ROS2C,5,0,0,24.588,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:21:15,16:22:00,LVL4C,6,0,0,27.245,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:26:15,16:27:00,LVL22C,7,0,0,30.212,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:32:15,16:33:00,LVL24C,8,0,0,35.726,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:37:15,16:38:00,MTL7D,9,0,0,39.380,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:39:15,16:40:00,MTL37C,10,0,0,40.898,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:44:15,16:45:00,MTL8D,11,0,0,43.644,1,Quai 1
4084014-TRAIN-H22-Blocks-Semaine-04,16:58:15,16:59:00,MTL1A,12,0,0,54.902,1,Quai 3
4084014-TRAIN-H22-Blocks-Semaine-04,17:04:15,17:05:00,MTL2A,13,0,0,58.659,1,Voie 3
4084014-TRAIN-H22-Blocks-Semaine-04,17:12:00,17:12:00,MTL3A,14,1,0,62.105,1,Voie 3
4084015-TRAIN-H22-Blocks-Semaine-03,16:51:00,16:51:00,SJM1C,1,0,1,0.000,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:19:15,17:20:00,BLA1C,2,0,0,15.266,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:28:15,17:29:00,STR4D,3,0,0,21.568,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:37:15,17:38:00,ROS2C,4,0,0,24.588,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:41:15,17:42:00,LVL4C,5,0,0,27.245,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:46:15,17:47:00,LVL22C,6,0,0,30.212,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:52:15,17:53:00,LVL24C,7,0,0,35.726,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:57:15,17:58:00,MTL7D,8,0,0,39.380,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,17:59:15,18:00:00,MTL37C,9,0,0,40.898,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,18:03:15,18:04:00,MTL8D,10,0,0,43.644,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-03,18:17:15,18:18:00,MTL1A,11,0,0,54.902,1,Quai 3
4084015-TRAIN-H22-Blocks-Semaine-03,18:23:15,18:24:00,MTL2A,12,0,0,58.659,1,Voie 3
4084015-TRAIN-H22-Blocks-Semaine-03,18:31:00,18:31:00,MTL3A,13,1,0,62.105,1,Voie 3
4084015-TRAIN-H22-Blocks-Semaine-04,16:51:00,16:51:00,SJM1C,1,0,1,0.000,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:19:15,17:20:00,BLA1C,2,0,0,15.266,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:28:15,17:29:00,STR4D,3,0,0,21.568,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:37:15,17:38:00,ROS2C,4,0,0,24.588,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:41:15,17:42:00,LVL4C,5,0,0,27.245,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:46:15,17:47:00,LVL22C,6,0,0,30.212,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:52:15,17:53:00,LVL24C,7,0,0,35.726,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:57:15,17:58:00,MTL7D,8,0,0,39.380,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,17:59:15,18:00:00,MTL37C,9,0,0,40.898,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,18:03:15,18:04:00,MTL8D,10,0,0,43.644,1,Quai 1
4084015-TRAIN-H22-Blocks-Semaine-04,18:17:15,18:18:00,MTL1A,11,0,0,54.902,1,Quai 3
4084015-TRAIN-H22-Blocks-Semaine-04,18:23:15,18:24:00,MTL2A,12,0,0,58.659,1,Voie 3
4084015-TRAIN-H22-Blocks-Semaine-04,18:31:00,18:31:00,MTL3A,13,1,0,62.105,1,Voie 3
4084016-TRAIN-H22-Blocks-Semaine-03,18:50:00,18:50:00,SJM1C,1,0,1,0.000,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:07:15,19:08:00,BLA1C,2,0,0,15.266,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:16:15,19:17:00,STR4D,3,0,0,21.568,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:21:15,19:22:00,ROS2C,4,0,0,24.588,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:25:15,19:26:00,LVL4C,5,0,0,27.245,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:30:15,19:31:00,LVL22C,6,0,0,30.212,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:36:15,19:37:00,LVL24C,7,0,0,35.726,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:41:15,19:42:00,MTL7D,8,0,0,39.380,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:43:15,19:44:00,MTL37C,9,0,0,40.898,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,19:47:15,19:48:00,MTL8D,10,0,0,43.644,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-03,20:01:15,20:02:00,MTL1A,11,0,0,54.902,1,Quai 3
4084016-TRAIN-H22-Blocks-Semaine-03,20:07:15,20:08:00,MTL2A,12,0,0,58.659,1,Voie 3
4084016-TRAIN-H22-Blocks-Semaine-03,20:15:00,20:15:00,MTL3A,13,1,0,62.105,1,Voie 3
4084016-TRAIN-H22-Blocks-Semaine-04,18:50:00,18:50:00,SJM1C,1,0,1,0.000,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:07:15,19:08:00,BLA1C,2,0,0,15.266,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:16:15,19:17:00,STR4D,3,0,0,21.568,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:21:15,19:22:00,ROS2C,4,0,0,24.588,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:25:15,19:26:00,LVL4C,5,0,0,27.245,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:30:15,19:31:00,LVL22C,6,0,0,30.212,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:36:15,19:37:00,LVL24C,7,0,0,35.726,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:41:15,19:42:00,MTL7D,8,0,0,39.380,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:43:15,19:44:00,MTL37C,9,0,0,40.898,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,19:47:15,19:48:00,MTL8D,10,0,0,43.644,1,Quai 1
4084016-TRAIN-H22-Blocks-Semaine-04,20:01:15,20:02:00,MTL1A,11,0,0,54.902,1,Quai 3
4084016-TRAIN-H22-Blocks-Semaine-04,20:07:15,20:08:00,MTL2A,12,0,0,58.659,1,Voie 3
4084016-TRAIN-H22-Blocks-Semaine-04,20:15:00,20:15:00,MTL3A,13,1,0,62.105,1,Voie 3
4084017-TRAIN-H22-Blocks-Semaine-03,21:39:00,21:39:00,SJM1C,1,0,1,0.000,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,21:46:15,21:47:00,MIR1C,2,0,0,9.289,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,21:51:15,21:52:00,BLA1C,3,0,0,15.266,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,21:59:15,22:00:00,STR4D,4,0,0,21.568,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,22:05:15,22:06:00,ROS2C,5,0,0,24.588,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,22:09:15,22:10:00,LVL4C,6,0,0,27.245,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,22:13:15,22:14:00,LVL22C,7,0,0,30.212,1,Quai 2
4084017-TRAIN-H22-Blocks-Semaine-03,22:18:15,22:19:00,LVL24C,8,0,0,35.726,1,Quai 2
4084017-TRAIN-H22-Blocks-Semaine-03,22:24:15,22:25:00,MTL7D,9,0,0,39.380,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,22:27:15,22:28:00,MTL37C,10,0,0,40.898,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,22:31:15,22:32:00,MTL8D,11,0,0,43.644,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-03,22:46:15,22:47:00,MTL1A,12,0,0,54.902,1,Quai 3
4084017-TRAIN-H22-Blocks-Semaine-03,22:52:15,22:53:00,MTL2A,13,0,0,58.659,1,Voie 3
4084017-TRAIN-H22-Blocks-Semaine-03,23:00:00,23:00:00,MTL3A,14,1,0,62.105,1,Voie 3
4084017-TRAIN-H22-Blocks-Semaine-04,21:39:00,21:39:00,SJM1C,1,0,1,0.000,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,21:46:15,21:47:00,MIR1C,2,0,0,9.289,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,21:51:15,21:52:00,BLA1C,3,0,0,15.266,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,21:59:15,22:00:00,STR4D,4,0,0,21.568,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,22:05:15,22:06:00,ROS2C,5,0,0,24.588,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,22:09:15,22:10:00,LVL4C,6,0,0,27.245,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,22:13:15,22:14:00,LVL22C,7,0,0,30.212,1,Quai 2
4084017-TRAIN-H22-Blocks-Semaine-04,22:18:15,22:19:00,LVL24C,8,0,0,35.726,1,Quai 2
4084017-TRAIN-H22-Blocks-Semaine-04,22:24:15,22:25:00,MTL7D,9,0,0,39.380,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,22:27:15,22:28:00,MTL37C,10,0,0,40.898,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,22:31:15,22:32:00,MTL8D,11,0,0,43.644,1,Quai 1
4084017-TRAIN-H22-Blocks-Semaine-04,22:46:15,22:47:00,MTL1A,12,0,0,54.902,1,Quai 3
4084017-TRAIN-H22-Blocks-Semaine-04,22:52:15,22:53:00,MTL2A,13,0,0,58.659,1,Voie 3
4084017-TRAIN-H22-Blocks-Semaine-04,23:00:00,23:00:00,MTL3A,14,1,0,62.105,1,Voie 3
4084018-TRAIN-H22-Blocks-Semaine-03,06:57:00,06:57:00,MTL3C,1,0,1,0.000,1,Voie 3
4084018-TRAIN-H22-Blocks-Semaine-03,07:01:15,07:02:00,MTL2C,2,0,0,3.446,1,Voie 3
4084018-TRAIN-H22-Blocks-Semaine-03,07:07:15,07:08:00,MTL1C,3,0,0,7.206,1,Quai 3
4084018-TRAIN-H22-Blocks-Semaine-03,07:20:15,07:21:00,MTL8B,4,0,0,18.461,1,Quai 2
4084018-TRAIN-H22-Blocks-Semaine-03,07:23:15,07:24:00,MTL37A,5,0,0,21.209,1,Quai 2
4084018-TRAIN-H22-Blocks-Semaine-03,07:25:15,07:26:00,MTL7B,6,0,0,22.725,1,Quai 2
4084018-TRAIN-H22-Blocks-Semaine-03,07:32:15,07:33:00,LVL24A,7,0,0,26.383,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-03,07:38:15,07:39:00,LVL22A,8,0,0,31.894,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-03,07:47:15,07:48:00,LVL4A,9,0,0,34.860,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-03,07:51:15,07:52:00,ROS2A,10,0,0,37.517,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-03,07:59:15,08:00:00,STR4B,11,0,0,40.539,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-03,08:08:15,08:09:00,BLA1A,12,0,0,46.841,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-03,08:13:15,08:14:00,MIR1A,13,0,0,52.818,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-03,08:23:00,08:23:00,SJM1A,14,1,0,62.107,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,06:57:00,06:57:00,MTL3C,1,0,1,0.000,1,Voie 3
4084018-TRAIN-H22-Blocks-Semaine-04,07:01:15,07:02:00,MTL2C,2,0,0,3.446,1,Voie 3
4084018-TRAIN-H22-Blocks-Semaine-04,07:07:15,07:08:00,MTL1C,3,0,0,7.206,1,Quai 3
4084018-TRAIN-H22-Blocks-Semaine-04,07:20:15,07:21:00,MTL8B,4,0,0,18.461,1,Quai 2
4084018-TRAIN-H22-Blocks-Semaine-04,07:23:15,07:24:00,MTL37A,5,0,0,21.209,1,Quai 2
4084018-TRAIN-H22-Blocks-Semaine-04,07:25:15,07:26:00,MTL7B,6,0,0,22.725,1,Quai 2
4084018-TRAIN-H22-Blocks-Semaine-04,07:32:15,07:33:00,LVL24A,7,0,0,26.383,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,07:38:15,07:39:00,LVL22A,8,0,0,31.894,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,07:47:15,07:48:00,LVL4A,9,0,0,34.860,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,07:51:15,07:52:00,ROS2A,10,0,0,37.517,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,07:59:15,08:00:00,STR4B,11,0,0,40.539,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,08:08:15,08:09:00,BLA1A,12,0,0,46.841,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,08:13:15,08:14:00,MIR1A,13,0,0,52.818,1,Quai 1
4084018-TRAIN-H22-Blocks-Semaine-04,08:23:00,08:23:00,SJM1A,14,1,0,62.107,1,Quai 1
4084019-TRAIN-H22-Blocks-Semaine-03,15:15:00,15:15:00,MTL3C,1,0,1,0.000,1,Voie 3
4084019-TRAIN-H22-Blocks-Semaine-03,15:19:15,15:20:00,MTL2C,2,0,0,3.446,1,Voie 3
4084019-TRAIN-H22-Blocks-Semaine-03,15:25:15,15:26:00,MTL1C,3,0,0,7.206,1,Quai 3
4084019-TRAIN-H22-Blocks-Semaine-03,15:40:15,15:41:00,MTL8B,4,0,0,18.461,1,Quai 2
4084019-TRAIN-H22-Blocks-Semaine-03,15:44:15,15:45:00,MTL37A,5,0,0,21.209,1,Quai 2
4084019-TRAIN-H22-Blocks-Semaine-03,15:46:15,15:47:00,MTL7B,6,0,0,22.725,1,Quai 2
4084019-TRAIN-H22-Blocks-Semaine-03,15:53:15,15:54:00,LVL24A,7,0,0,26.383,1,Quai 2
4084019-TRAIN-H22-Blocks-Semaine-03,15:59:15,16:00:00,LVL22A,8,0,0,31.894,1,Quai 2
4084019-TRAIN-H22-Blocks-Semaine-03,16:04:15,16:05:00,LVL4A,9,0,0,34.860,1,Quai 1
4084019-TRAIN-H22-Blocks-Semaine-03,16:08:15,16:09:00,ROS2A,10,0,0,37.517,1,Quai 1
4084019-TRAIN-H22-Blocks-Semaine-03,16:12:15,16:13:00,STR4B,11,0,0,40.539,1,Quai 1
4084019-TRAIN-H22-Blocks-Semaine-03,16:20:15,16:21:00,BLA1A,12,0,0,46.841,1,Quai 1
4084019-TRAIN-H22-Blocks-Semaine-03,16:26:15,16:27:00,MIR1A,13,0,0,52.818,1,Quai 1
4084019-TRAIN-H22-Blocks-Semaine-03,16:38:00,16:38:00,SJM1A,14,1,0,62.107,1,Quai 1
4084019-TRAIN-H22-Blocks-Semaine-04,15:15:00,15:15:00,MTL3C,1,0,1,0.000,1,Voie 3
4084019-TRAIN-H22-Blocks-Semaine-04,15:19:15,15:20:00,MTL2C,2,0,0,3.446,1,Voie 3
4084019-TRAIN-H22-Blocks-Semaine-04,15:25:15,15:26:00,MTL1C,3,0,0,7.206,1,Quai 3
4084019-TRAIN-H22-Blocks-Semaine-04,15:40:15,15:41:00,MTL8B,4,0,0,18.461,1,Quai 2
4084019-TRAIN-H22-Blocks-Semaine-04,15:44:15,15:45:00,MTL37A,5,0,0,21.209,1,Quai 2
